title,price,price_unit,area,area_unit,district,city,bedroom,bathroom,news_type,posted_date,expired_date,seller,total_posts,url,zalo_url
"39 YÊN XÁ FULL ĐỒ - GẦN HỒ VĂN QUÁN, AN NINH, KIẾN TRÚC - GIÁ TỪ 3TR2",3.2,triệu/tháng,25,m²,Thanh Trì,Hà Nội,1,1, thường,2026-01-12,2026-01-27,Ngọc Châu,161,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-yen-xa-xa-tan-trieu/39-full-do-gan-ho-van-quan-an-ninh-kien-truc-gia-tu-3tr2-pr45008260,https://zalo.me/pXPk2qvJiKWiMCTDIE_aqXjZrrP4MJzr1aV7-PBSB8gz674IpnM
"Cho thuê phòng trọ ngõ 530 Thụy Khuê, Tây Hồ, Hà Nội giá 2,4tr/tháng",2.4,triệu/tháng,18,m²,Tây Hồ,Hà Nội,,, thường,2026-01-12,2026-01-22,Ngô Phượng,28,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-thuy-khue-phuong-thuy-khue/cho-ngo-530-tay-ho-ha-noi-gia-2-4tr-thang-pr44735818,https://zalo.me/0v6owvDK676xYo6XLg5BBUwm2mNPezhfj1Hn1h0gFoDa9ynYTuY
"Cho thuê phòng ngách 1 ngõ 3 Phạm Tuấn Tài - Cầu Giấy phòng 1,3 tr",1.3,triệu/tháng,10,m²,Cầu Giấy,Hà Nội,,, thường,2026-01-12,2026-01-22,Ngô Phượng,28,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-pham-tuan-tai-phuong-dich-vong-hau/cho-ngach-1-ngo-3-cau-giay-1-3-tr-pr44737458,https://zalo.me/fueZ5ozOit-9hqticrSAktlUxw_WYZHxmpAQJJS-keE13qnEu-E
"CHO THUÊ PHÒNG TRỌ MỚI TẠI NGÕ 70/79/2VÂN TRÌ 3TR, FULL ĐỒ, THANG MÁY, KHÉP KÍN",3.0,triệu/tháng,35,m²,Bắc Từ Liêm,Hà Nội,,, thường,2026-01-12,2026-01-22,NGÔ PHƯỢNG,28,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-van-tri-1-phuong-tay-tuu/cho-moi-tai-ngo-70-79-2van-3tr-full-do-thang-may-khep-kin-pr44868012,https://zalo.me/FqiNi3xy-TSgMBLc6XiA8ti6cUWXrjk3J66-ryLYNBOf9APnGIE
"Cho thuê phòng đẹp giá 3,3 tr ngõ 41 Đông Tác, Kim Liên Đống Đa, full đồ",3.3,triệu/tháng,30,m²,Đống Đa,Hà Nội,,, thường,2026-01-12,2026-01-22,Ngô Phượng,28,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-dong-tac-phuong-kim-lien/cho-dep-gia-3-3-tr-ngo-41-da-full-do-pr44868186,https://zalo.me/sx3HYtiLdwTMD36-EZYW2D1I-K2YErRmxw_H0JlAG9AAD1CKAF0
"CHO THUÊ PHÒNG KHÉP KÍN 35M2 GIÁ 3 TR NHÀ 638 PHÚC DIỄN, NAM TỪ LIÊM , HÀ NỘI",3.0,triệu/tháng,35,m²,Nam Từ Liêm,Hà Nội,,, thường,2026-01-12,2026-01-22,NGÔ PHƯỢNG,28,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-phuc-dien-phuong-xuan-phuong/cho-khep-kin-35m2-gia-3-tr-638-nam-tu-liem-ha-noi-pr44840943,https://zalo.me/BVAgW33O8GAzgkecVaVoHn-pojoy9hWwr9hJK2NOhXl0jiEZSv0
"Cho thuê phòng HUB Vân Canh thang máy mới tinh, khép kín ko chung chủ giá 3,3 tr",3.3,triệu/tháng,28,m²,Hoài Đức,Hà Nội,,, thường,2026-01-12,2026-01-22,Ngô Phượng,28,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-xa-van-canh-1-prj-khu-do-thi-van-canh/cho-hub-thang-may-moi-tinh-khep-kin-ko-chung-chu-gia-3-3-tr-pr44797878,https://zalo.me/C8TvEphlWXLUDwWKK4F-48nF8aNx4m7JGQ5F8Pxk7H1LINxXjVk
"Cho thuê phòng khép kín full nội thất 2,5 tr, tại phố Thú Y, Đức Thượng, Hoài Đức",2.5,triệu/tháng,35,m²,Hoài Đức,Hà Nội,1,1, thường,2026-01-12,2026-01-22,Ngô Phượng,28,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-thu-y-xa-duc-thuong/cho-khep-kin-full-noi-that-2-5-tr-tai-pho-ong-hoai-pr44735518,https://zalo.me/gWUo6v1Tp2xNjenpz8aNNb6hA8oRqVj1Q_xpfKhLvc7rbYGtRjg
"CHO THUÊ PHÒNG KHÉP KÍN 3tr/ tháng FULL NỘI THẤT tại phố thú y , Đức Thượng, Hoài Đức",3.0,triệu/tháng,50,m²,Hoài Đức,Hà Nội,,, thường,2026-01-12,2026-01-22,NGÔ PHƯỢNG,28,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-thu-y-xa-duc-thuong/cho-khep-kin-3tr-thang-full-noi-that-tai-pho-ong-hoai-pr44736141,https://zalo.me/d4OhcpqYfkGvDOtkaVwvrSbY72FqqEgW-w2inrQIK-Tld-GbWmE
TingTong 62 - CCMN full đồ chỉ cần xách vali vào ở - sang xịn khu vực Nam Từ Liêm,3.75,triệu/tháng,25,m²,Bắc Từ Liêm,Hà Nội,,, thường,2026-01-11,2026-01-14,Tingtong - Hệ Thống Hơn 2000 Phòng Trên Toàn Hn,172,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-32-phuong-minh-khai_1/tingtong-62-ccmn-full-do-chi-can-xach-vali-vao-o-sang-xin-khu-vuc-nam-tu-liem-pr43139480,https://zalo.me/S_KFD6110iUB2lJLqcIc2SpW-Gfy8Y27dTg-poLKPqbzd9QGr_Y
"Phòng đẹp 2.3tr vệ sinh chung, có gác xép đủ đồ KV, thông Chùa Láng",2.3,triệu/tháng,15,m²,Đống Đa,Hà Nội,1,1, thường,2026-01-11,2026-01-26,Tran Thu,8,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-lang-phuong-lang-thuong/-dep-2-5tr-ve-sinh-chung-co-gac-xep-du-do-kv-chua-lang-pr44370280,https://zalo.me/Wnx-Uzb-I05gZDKOZRbZWVHMsEy_LsHblYqrdhvyac7UAAHdaSM
"Phòng rẻ đẹp ở 1 người, đủ đồ 61 Hoàng Cầu, ngõ rộng thoáng 1.9tr",1.9,triệu/tháng,11,m²,Đống Đa,Hà Nội,1,1, thường,2026-01-11,2026-01-26,Tran Thu,8,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-hoang-cau-phuong-o-cho-dua/-re-dep-1-ngui-du-d-61-ng-rng-t-1-9-2-3-tr-pr39119104,https://zalo.me/Pdu8lR27Y3BiSRmzN2_QZX6iTctoIeNDwagNrY-Xowc5-rhfpoI
"Hệ thống Lestay - cho thuê căn hộ Studio 25m2 tại Âu Cơ, Tây Hồ, Hà Nội",3.0,triệu/tháng,25,m²,Tây Hồ,Hà Nội,,1, thường,2026-01-11,2026-02-01,Lestay Residences,15,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-au-co-phuong-nhat-tan-2/he-thong-lestay-cho-can-ho-studio-25m2-tai-tay-ho-ha-noi-pr44429241,https://zalo.me/_j4X2_2dilAgFTOrAdEIWwZmAl3TQ2wqDm202p_Htq3OdGYoYjA
"Cho thuê CCMN Hami - 14: Đã đầy đủ đồ đạc; Giá từ 1,9tr; Số 16 ngõ 67 Nguyễn Văn Cừ, LH",2.2,triệu/tháng,18,m²,Long Biên,Hà Nội,,, thường,2026-01-12,2026-01-27,Tô Minh Thịnh,16,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-van-cu-1-phuong-ngoc-lam-2/cho-ccmn-hami-14-da-day-du-do-dac-gia-tu-1-9tr-so-16-ngo-67-lh-pr39687129,https://zalo.me/XifTPuXjMOhI_GvqRnJaEOiJfMDHaxmpxbuHoZqj-nT1vEcyPNE
"CCMN Hami-10: Đã có đủ đồ đạc chỉ từ 2,3tr/th số 6/43 phố Kim Đồng, Giáp Bát, LH A.Thịnh",3.6,triệu/tháng,30,m²,Hoàng Mai,Hà Nội,,, thường,2026-01-12,2026-01-27,Tô Minh Thịnh,16,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-kim-dong-phuong-giap-bat/ccmn-hami-10-da-co-du-do-dac-gia-chi-tu-2-3tr-so-6-43-pho-lh-a-thinh-pr43167286,https://zalo.me/CLY83TE3rp8aciIA_8atLQsjw6DwIIuyubENrBHEuLn00vpZId0
,5.0,triệu/tháng,45,m²,Đống Đa,Hà Nội,2,1, thường,2026-01-12,2026-01-25,Chungcudam3,2,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-quoc-tu-giam-phuong-van-chuong/cho-2pn-6-trieu-45m2-tai-dong-da-gia-uu-dai-hot-pr43728782,https://zalo.me/8cUVLk-pVmRpH3sLybM1wGjzr00SyM1XzU4QpWN44v728vesR3Y
"Cho thuê phòng trọ tại Tôn Thất Tùng, giá 3 triệu, 40m2, view Hồ đẹp thoáng mát, bồn tắm",3.0,triệu/tháng,40,m²,Đống Đa,Hà Nội,1,1, thường,2026-01-12,2026-01-27,Ha,27,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-ton-that-tung-phuong-kim-lien/cho-tai-gia-3-trieu-40m2-view-ho-dep-thoang-mat-bon-tam-pr43001286,https://zalo.me/vaGeAFMbOGCGjUXilWM06tK3IQf9QmMsmCU5t336vwIDK6DDlsk
"Cho thuê nhà trọ Bát Tràng, Học Viện Nông Nghiệp, Vinhome Ocean Park, Ecopark",2.0,triệu/tháng,18,m²,Gia Lâm,Hà Nội,1,1, thường,2026-01-12,2026-02-11,Mr Lập,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-bat-khoi-xa-bat-trang-1/cho-hoc-vien-nong-nghiep-vinhome-ocean-park-ecopark-pr43861783,https://zalo.me/KLZOH7fMUhVTbe4Rgla9cI2rOJYTm_BPi6EbMtwJtLwu7KL97rE
"Cho thuê phòng trọ Phú Diễn đi bộ ra trường đại học Tài Nguyên Môi Trường. Khép kín, full nội thất",2.2,triệu/tháng,15,m²,Bắc Từ Liêm,Hà Nội,1,1, thường,2026-01-12,2026-01-22,Ngo Tri Thuc,34,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-phu-dien-phuong-phu-dien/cho-di-bo-ra-truong-dai-hoc-tai-nguyen-moi-truong-khep-k-full-noi-that-pr40992651,https://zalo.me/fyz5k0Iv5fSsFtcLpxN9m3jJ-rqKmHU1-Lrg_QcT-a4P1d5KiEM
chính chủ cho thuê phòng ban công 1 ngủ 1 bếp thoáng mát tại ngõ 18 mễ trì thượng giá chỉ 4tr5,4.5,triệu/tháng,25,m²,Nam Từ Liêm,Hà Nội,,, thường,2026-01-12,2026-01-27,Trần Lộc,4,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-me-tri-thuong-phuong-me-tri/chinh-chu-cho-ban-cong-1-ngu-1-bep-thoang-mat-tai-ngo-18-gia-chi-4tr5-pr44663050,https://zalo.me/Z_uU7Hi1NjSU52v6CFMoBjLFO8kHFktRw4tMDQLrUqQKfp32IR0
"Cho thuê phòng 1,5 tr nhà 15 ngõ 39 Phạm Tuấn Tài, Cầu Giấy",1.5,triệu/tháng,10,m²,Cầu Giấy,Hà Nội,,, thường,2026-01-12,2026-01-22,Ngô Phượng,28,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-pham-tuan-tai-phuong-dich-vong-hau/cho-1-5-tr-15-ngo-39-cau-giay-pr44878782,https://zalo.me/Q1TeVx_okvUZDrrQBW8-vyCP4rtWqdcbvhdqnjH-HWfvLOXth0o
"CHO THUÊ PHÒNG NGÁCH 115 NGÕ 8 LÊ QUANG ĐẠO Khép kín , Full đồ GIÁ 3,7TR ( ở luôn), xem full",3.7,triệu/tháng,25,m²,Nam Từ Liêm,Hà Nội,,, thường,2026-01-12,2026-01-22,NGÔ PHƯỢNG,28,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-quang-dao-phuong-phu-do/cho-ngach-115-ngo-8-khep-kin-full-gia-3-7tr-o-luon-xem-full-pr44736101,https://zalo.me/-3mizuMdeqFEdTFgqOoHkpyC8VkCQTmAHmlw33mkW0lifj6-5V8
"Cho thuê phòng độc lập khép kín, an ninh tốt, cạnh trường Mật mã, Bưu Chính VT, Học viện An Ninh",3.0,triệu/tháng,45,m²,Thanh Trì,Hà Nội,,1, thường,2026-01-11,2026-01-21,Cô Nhan,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-chien-thang-xa-tan-trieu/cho-doc-lap-khep-kin-an-ninh-tot-canh-truong-mat-ma-buu-chinh-vt-hoc-vien-an-ninh-pr44778795,https://zalo.me/rH8rzX6slbT6-rywOGGzYquxsDD5sQWwlH4-bptcOEdsSl7LhGI
"232 Tôn Đức Thắng ô tô đỗ cửa,cách Mp có 15m, nội thất cao cấp,sạch sẽ,văn minh,an ninh tốt,PCCC",3.99,triệu/tháng,30,m²,Đống Đa,Hà Nội,,, thường,2026-01-11,2026-01-23,,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-ton-duc-thang-phuong-hang-bot-1/apartment-hc-luxury-so-29-ngo-232-oto-do-cua-sat-mp-dt-25m-noi-that-cao-cap-pr44884381,https://zalo.me/8_NHuh7tL0kyHdcEKwUp9vDsjDP2rrN1Bbmba0sgjK-cPl6uJpc
"Phòng Studio Thành Công, thang máy, khoá vân tay, PCCC, full đồ, thoáng ban công, 25m2",5.2,triệu/tháng,25,m²,Ba Đình,Hà Nội,,, thường,2026-01-11,2026-01-21,Thu Uyên,3,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-thanh-cong-phuong-giang-vo/-studio-thang-may-khoa-van-tay-pccc-full-do-thoang-ban-25m2-pr45004647,https://zalo.me/eoVFapEh9PTy__89e25HhktHGFvSOxbnmWCzFOh6bD00ie66veQ
"Chính chủ cho thuê phòng Đê La Thành 25m2, ban công, full nội thất, ngõ nông, giá 5,2 triệu/th",5.2,triệu/tháng,25,m²,Đống Đa,Hà Nội,1,1, thường,2026-01-11,2026-01-21,Minh Quân,47,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-de-la-thanh_1-phuong-lang-ha/chinh-chu-cho-thanh-25m2-ban-cong-full-noi-that-ngo-nong-gia-5-2-trieu-th-pr45004813,https://zalo.me/b8nWIgcDtClMJqgrYpr1CGGpUFXYYswrVLIKhrB8l9ptS8sndOk
"CHO THUÊ PHÒNG KHÉP KÍN TẠI ĐỐNG ĐA, HÀ NỘI MIỄN QC",4.3,triệu/tháng,20,m²,Đống Đa,Hà Nội,,, thường,2026-01-11,2026-01-26,đức,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-phuong-phuong-lien/cho-khep-kin-tai-dong-da-ha-noi-mien-qc-pr45004818,https://zalo.me/HOu3XkngkFD0Z10g1G5Na0f4PI5vNzD7_LbHj8VZDpmHw376hpo
Cho thuê căn studio Cầu Giấy 32m2 + gác xép / chính chủ,4.8,triệu/tháng,32,m²,Cầu Giấy,Hà Nội,,, thường,2026-01-11,2026-01-13,Nguyen Hoang,24,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-cau-giay-phuong-dich-vong/cho-can-studio-32m2-gac-xep-chinh-chu-pr43371907,https://zalo.me/zOsUunIlt_bp9uhdQWiehYHh9uvwlB45ZZzayqpDqW742wSWcAU
"Cho thuê nhà đường Cổ Nhuế, ô tô vào ngõ, ở lâu dài, không chung chủ",3.0,triệu/tháng,30,m²,Bắc Từ Liêm,Hà Nội,2,1, thường,2026-01-11,2026-02-04,Vu Noi,2,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-co-nhue-phuong-co-nhue-2/cho-o-to-vao-ngo-o-lau-dai-khong-chung-chu-pr44957145,https://zalo.me/aV-OVfueaGDdAVknHSLzK06svQBkN_cuAO9d08l1hzMEOJ-68_w
"TingTong 12 - GIẢM GIÁ SHOCK duy nhất 1 phòng khu Mễ Trì chỉ 2tr950 giờ giấc tự do, vskk vào ở luôn",2.95,triệu/tháng,25,m²,Nam Từ Liêm,Hà Nội,,, thường,2026-01-11,2026-01-26,"Tingtong - Hệ Thống Căn Hộ, Phòng Trọ Toàn Quốc",122,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-do-duc-duc-phuong-me-tri/tingtong-12-full-tien-ich-khu-vuc-gia-re-full-thang-bo-10-9-ng-pr43963347,https://zalo.me/5Oy_ff0E1uS3MH7ur2xsORCwg1KNfSs8EGQV0YDXQPJuKhQUS9I
"TingTong 144 - ƯU ĐÃI DỊP TẾT phòng đơn gác xép chỉ hơn 3tr ngay ngã tư Vạn Phúc, Quang Trung",3.25,triệu/tháng,25,m²,Hà Đông,Hà Nội,1,1, thường,2026-01-11,2026-01-21,"Tingtong - Hệ Thống Căn Hộ, Phòng Trọ Toàn Quốc",122,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-ngo-thi-sy-phuong-van-phuc-1/tingtong-144-gac-xep-tien-nghi-gia-sieu-re-o-luon-pr43712336,https://zalo.me/ivJjf9PRa930ELeoL-kfH9N4uNTuSJIcOIqi1Xcnhfwa8eLn8mc
"TingTong 130 - Phòng đơn sẵn full đồ khu vực Phạm Hùng gần Yên Hòa, Cầu Giấy ô tô cách 150m",4.15,triệu/tháng,25,m²,Nam Từ Liêm,Hà Nội,1,1, thường,2026-01-11,2026-01-15,"Tingtong - Hệ Thống Căn Hộ, Phòng Trọ Toàn Quốc",122,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-pham-hung-phuong-my-dinh-2/tingtong-130-can-ho-cao-cap-full-do-khu-vuc-gan-yen-hoa-cau-giay-o-to-cach-150m-pr42919332,https://zalo.me/OYofIjXzROf2g1C0kYUhtene4ouCeltyzhTzP6GAdzHoWtL6sVg
CHO THUÊ PHÒNG NHÀ NGÕ THẲNG Ô TÔ CÁCH MẶT PHỐ TRIỀU KHÚC 100M,3.3,triệu/tháng,20,m²,Thanh Trì,Hà Nội,1,1, thường,2026-01-11,2026-02-10,Dinh Thi Thanh,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-trieu-khuc-xa-thanh-liet/cho-ngo-thang-o-to-cach-mat-pho-100m-pr45003759,https://zalo.me/H7sRS6aBjMB_41BfRNvd6fXoWTiiqnKZVXdAX41flUyB6h5Sh4k
"Cho thuê trọ nhà riêng Văn Quán Hà Đông 2 phòng ngủ tầng 2, VS khép kín, không chung chủ 3tr/tháng",3.0,triệu/tháng,40,m²,Ba Đình,Hà Nội,2,1, thường,2026-01-11,2026-01-15,Nguyễn Trung Kiên,3,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-tan-ap_1-phuong-phuc-xa/cho-lau-dai-nguyen-can-4-g-tai-pho-ap-ba-dinh-ngo-thong-cach-1-ra-pho-pr44133446,https://zalo.me/KwO3awf_uu9LMQszLnHBLn_OD_YLwoBY6TAUOvwB5Mu1zduDLQA
"CHO THUÊ PHÒNG SIÊU RẺ TẠI 165 KHÂM THIÊN, CỰC THOÁNG, FULL NỘI THẤT NGAY TRUNG TÂM",4.8,triệu/tháng,25,m²,Đống Đa,Hà Nội,,, thường,2026-01-11,2026-01-22,Nga 90land,58,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-kham-thien-phuong-kham-thien/cho-sieu-re-tai-165-cuc-thoang-full-noi-that-ngay-trung-tam-pr44874003,https://zalo.me/XhzgltmzrarFOw5rDd-HJYGHUDsT6ULOeirVM8PANgoxHMyKiW4
"Cho thuê gấp phòng studio ở phố Khâm Thiên - vị trí thuận tiện gần Xã Đàn, Lê Duẩn, CV Thống Nhất",5.0,triệu/tháng,22,m²,Đống Đa,Hà Nội,1,1, thường,2026-01-11,2026-01-21,Mỹ Huyền,32,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-kham-thien-phuong-kham-thien/cho-gap-studio-o-vi-tri-thuan-tien-gan-xa-dan-le-duan-cv-thong-nhat-pr45004209,https://zalo.me/tMRGe3O0EUit0V4Z6TuztSiA82c_XWX6T3lNe2pijtuzZ3kSdPc
"Cho thuê phòng trọ đơn full đồ nội thất. Khoá vân tay. Giờ tự do. Ở Thuỵ Khuê, Văn Cao chỉ từ 1.5tr",1.5,triệu/tháng,12,m²,Ba Đình,Hà Nội,1,1, thường,2026-01-11,2026-01-26,Bùi Thị Thương,27,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-thuy-khue-phuong-doi-can/cho-don-full-do-noi-that-khoa-van-tay-gio-tu-do-o-van-cao-chi-tu-1-5tr-pr44742484,https://zalo.me/JFr6p0cE2sraza_Phma_4rk4K-crgxSqDNgjcGtjDWQ1dA2RsP8
Phòng trọ cho thuê chính chủ ở Văn Cao. Thuỵ Khuê. Ba Đình HN chỉ từ 1.6tr,1.6,triệu/tháng,12,m²,Ba Đình,Hà Nội,1,1, thường,2026-01-11,2026-01-26,Bùi Thị Thương,27,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-van-cao-phuong-kim-ma/-cho-chinh-chu-o-thuy-khue-ba-dinh-hn-chi-tu-1-6tr-pr44743297,https://zalo.me/eleb6s9rX8KYG5vwsZ9UaL_Y_ioYmIqDRUSqgAhChFCAmVYypNo
Chính chủ cho thuê phòng trọ đơn full ban công ánh sáng ở Hoàng Hoa Thám Đội Cấn Thuỵ Khuê từ 1.7tr,1.7,triệu/tháng,12,m²,Ba Đình,Hà Nội,1,1, thường,2026-01-11,2026-01-26,Bùi Thị Thương,27,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-hoang-hoa-tham-phuong-doi-can/chinh-chu-cho-don-full-ban-cong-anh-sang-o-thuy-khue-tu-1-7-pr44744784,https://zalo.me/U-9nrL-vbAOQCWqDdbfFQUD_fsWNltMrUU1wvhorcQzUlEYVnyg
"Cho thuê 1 ngủ Dương Nội, gần Aeon Mall Hà Đông, có lot ô tô, full đồ - Giá từ 5,5tr",5.5,triệu/tháng,45,m²,Hà Đông,Hà Nội,1,1, thường,2026-01-11,2026-01-21,Châm Anh,61,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-phuong-duong-noi/cho-1-ngu-gan-aeon-mall-ha-dong-co-lot-o-to-full-do-gia-tu-5-5tr-pr39041610,https://zalo.me/Zk3i5K5tlQiMSv-XlkrJ6PXxOtIpBmOOqnno2NNos5mHShHME0A
"Cho thuê phòng 1 ngủ Dương Nội, Aeon Mall Hà Đông, có lot ô tô, full đồ giá từ 5 tr/th",5.0,triệu/tháng,36,m²,Hà Đông,Hà Nội,1,1, thường,2026-01-11,2026-01-21,Châm Anh,61,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-phuong-duong-noi/cho-1-ngu-aeon-mall-ha-dong-co-lot-o-to-full-do-gia-tu-4-5-tr-thg-pr38984197,https://zalo.me/UeMgHRO6ArzAor9nSDUPY_B_2LvNOcJ3gydE2f-WB6frMCRihLE
"Cho thuê phòng Lê Trọng Tấn, An Khánh gần Thiên Đường Bảo Sơn - có slot ô tô, full đồ - Chỉ từ 4tr",4.0,triệu/tháng,30,m²,Hoài Đức,Hà Nội,1,1, thường,2026-01-11,2026-01-21,Châm Anh,61,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-trong-tan-xa-an-khanh-4/cho-khh-g-thien-bao-son-co-slot-o-to-full-do-chi-tu-4tr-pr42702858,https://zalo.me/FOfijOqtI20pNnU1dSbBqCUFK0KqLYZjcgH0YjOx83nfPsGaooY
"Cho thuê phòng 1 phòng ngủ Văn Quán, Hà Đông, ô tô đỗ - full đồ - Giá chỉ 4,5tr",4.5,triệu/tháng,34,m²,Hà Đông,Hà Nội,1,, thường,2026-01-11,2026-01-15,Châm Anh,61,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-van-quan-phuong-van-quan/cho-1-ngu-ha-dong-o-to-do-full-do-gia-chi-4-5tr-pr44807695,https://zalo.me/R9FY8jQyMQhArlceMpz7F5rrJhe3lBVhjp4tx-GwTA1lhBVV540
"Cho thuê phòng Lê Trọng Tấn, An Khánh gần - có slot ô tô - Chỉ từ 3.5tr",3.5,triệu/tháng,30,m²,Hoài Đức,Hà Nội,,, thường,2026-01-11,2026-01-16,Châm Anh,61,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-trong-tan-xa-an-khanh-4/cho-khh-g-co-slot-o-to-chi-tu-3-5tr-pr42702843,https://zalo.me/B7HVe3x355x0toSP0pw801ZlJb_NBQnumeUhln4yc97dC1a9KcU
"Cho thuê 1 ngủ An Khánh gần Thiên Đường Bảo Sơn, có slot ô tô, full đồ - chỉ từ 5tr",5.0,triệu/tháng,45,m²,Hoài Đức,Hà Nội,1,1, thường,2026-01-11,2026-01-21,Châm Anh,61,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-xa-an-khanh-4/cho-1-ngu-khh-g-thien-duong-bao-son-co-slot-o-to-full-do-chi-tu-5tr-pr42875169,https://zalo.me/667D1KfkBtO0X6s43VHAlFoZb4VdJzFyEQVWkRqZnpFN53y55HE
"Cho thuê phòng 1 ngủ Văn Quán, Hà Đông, ô tô đỗ - full đồ - Giá chỉ 4,7tr",4.7,triệu/tháng,34,m²,Hà Đông,Hà Nội,1,, thường,2026-01-11,2026-01-15,Châm Anh,61,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-van-quan-phuong-van-quan/cho-1-ngu-ha-dong-o-to-do-full-do-gia-chi-4-7tr-pr44807659,https://zalo.me/onP7UAD7hYH3rFggVL12Wad7uKvM4UA1x5mmbB94MoHHwRweJ_k
"Chính chủ cho thuê phòng 1n1k ô tô đỗ cửa, giá từ 5,5tr trở lên tại 181 Xuân Thủy",5.5,triệu/tháng,23,m²,Cầu Giấy,Hà Nội,1,1, thường,2026-01-11,2026-01-22,Hưng,14,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-xuan-thuy-phuong-dich-vong-hau/cho-nhieu-can-ho-mini-o-to-do-cua-gia-tu-4-5-tr-len-tai-181-thuy-pr42706468,https://zalo.me/9FAgGFxCOPmF0LzF_BSZaeW9pdNhwzeTFlAR8LGtRnhqLqT42S8
"Cho thuê phòng trọ full đồ từ 1,5tr đến 2,5tr/th ở 61 Hoàng Cầu, Đống Đa, Hà Nội",1.6,triệu/tháng,13,m²,Đống Đa,Hà Nội,,, thường,2026-01-11,2026-01-21,Bùi Thị Thương,27,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-hoang-cau-phuong-o-cho-dua/ch-full-d-tu-1-5tr-den-2-5tr-th-61-dng-da-ha-ni-pr44539057,https://zalo.me/zPFn7XvpUE6MOCpovOEWcoHdCVB2-9FL7kv3D35GN06i0vIR5Yg
Sale - off: Căn hộ mini khép kín đủ đồ điều hòa nóng lạnh 16 Đỗ Xuân Hợp Mỹ Đình,2.8,triệu/tháng,16,m²,Nam Từ Liêm,Hà Nội,1,1, thường,2026-01-10,2026-01-14,A Chủ Nhà,3,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-do-xuan-hop-phuong-my-dinh-1/sale-off-can-ho-mini-khep-kin-du-dieu-hoa-nong-lanh-16-dinh-pr44897530,https://zalo.me/DNjFcSnAt8E-XlFpHwRU914AQOOM3d55mZ2BvIIRc_4mf1W-HLY
